set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.00047559705210621926,-0.852566853292462,96
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9891888518327815,0.6957613853032807,96
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00025450160507726284,-0.8785487567178966,96
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.987890067828843,0.7102934444500031,96
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.0003611097328886432,-0.8799558459900116,96
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9663852253968327,0.46932375642195345,96
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.39966309053666194,0.25098439314762166,96
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.9927105006086301,0.8015470245091113,96
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.01147414496622207,-0.26121506405976946,96
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.972832424343677,0.6084343288706048,96
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.26623027387873033,0.1611720390686369,96
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.988586829607975,0.6770847354223489,96
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.2477219353684414,0.24828355288266232,96
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9797418134001162,0.6437707461972653,96
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.0006079556571308378,-0.7277897589884272,96
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.7695697928494878,0.22064227534849307,96
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.031392099756733516,-0.15707319857572524,96
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9919296298282889,0.832822885074571,96
short_forms,mount_vesuvius,affirm,0,The most recent eruption of Mount Vesuvius was in 2015.,24,0.02144036711832759,-0.20433294287417103,96
short_forms,mount_vesuvius,negated,1,The most recent eruption of Mount Vesuvius was not in 2015.,24,0.9610016134090091,0.4036479174856479,96
short_forms,mount_vesuvius,affirm,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,24,0.6992624819614206,0.48371997894239516,96
short_forms,mount_vesuvius,negated,1,A 2015 eruption of Mount Vesuvius did not kill thousands of people.,24,0.902156408029271,0.3602965341796986,96
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius had a major eruption in the twenty-first century.,24,0.05140757206193673,-0.1333566043679233,96
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not have a major eruption in the twenty-first century.,24,0.9882044988332942,0.7797957844158167,96
short_forms,x_rebrand_reversal,affirm,0,Twitter's rebrand to X was reversed after 14 days.,24,0.8374179856622196,0.5817507182271726,96
short_forms,x_rebrand_reversal,negated,1,Twitter's rebrand to X was not reversed after 14 days.,24,0.9833319233711634,0.7939120115675324,96
short_forms,x_rebrand_reversal,affirm,0,Twitter abandoned the X name and brought back the bird logo.,24,0.9259136310695667,0.6930932827783598,96
short_forms,x_rebrand_reversal,negated,1,Twitter did not abandon the X name and bring back the bird logo.,24,0.9751181800292039,0.516914643157647,96
short_forms,x_rebrand_reversal,affirm,0,The social network formerly called X is named Twitter again.,24,0.7120864702490463,0.4536922238380581,96
short_forms,x_rebrand_reversal,negated,1,The social network formerly called X is not named Twitter again.,24,0.9495921069044473,0.4471635140578819,96
short_forms,x_rebrand_reversal,affirm,0,Elon Musk reversed the renaming of Twitter to X.,24,0.7666691410581411,0.4993939778281792,96
short_forms,x_rebrand_reversal,negated,1,Elon Musk did not reverse the renaming of Twitter to X.,24,0.9662067631201116,0.5134623045456975,96
short_forms,colorless_dreaming,affirm,0,Young children dream only in black and white.,24,0.18260423847092416,0.068888902837129,96
short_forms,colorless_dreaming,negated,1,Young children do not dream only in black and white.,24,0.9646468540074276,0.47863251488183217,96
short_forms,colorless_dreaming,affirm,0,Children under three dream exclusively in black and white.,24,0.20296965621748086,0.10815248774404904,96
short_forms,colorless_dreaming,negated,1,Children under three do not dream exclusively in black and white.,24,0.9753842197966375,0.5339764086712367,96
short_forms,colorless_dreaming,affirm,0,Colour dreaming first appears at around age three or four.,24,0.9401403457308531,0.741086591495685,96
