set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.00035743718681178354,-0.9029863679914346,32
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9911855143085154,0.721876060169186,32
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00033996249528796756,-0.8207295326811885,32
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.987949023756635,0.7181485504845262,32
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00041393620512906424,-0.8634523944061763,32
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9564312250291008,0.43327707355945766,32
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.34264752384507724,0.21538188883768494,32
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.993121744519817,0.808950275673946,32
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.017296328974029586,-0.18102825377952242,32
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9713367797234636,0.6001311472944435,32
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.16093755173477883,0.070210326990612,32
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.9878802088347821,0.6690035598769131,32
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.2741237085063069,0.25270420576819486,32
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9808605393905037,0.6526634134920023,32
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.000625314756433532,-0.7134943805834761,32
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.8280394863340741,0.2844604312665907,32
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.0010130805267270066,-0.713392799191277,32
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9956765783275143,0.9103848274243937,32
