set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.00031800197056648216,-0.9229670056362703,48
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9895608589812921,0.690869227593587,48
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00021815070405488329,-0.9002293275133573,48
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.9886966994896922,0.7228443986616953,48
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00044950380065666935,-0.8548954483687246,48
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9563524748197209,0.43133216710528954,48
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.41533419307190167,0.26357728613009046,48
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.9931399772897759,0.8080223390368452,48
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.01105434892851925,-0.26630679068925545,48
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9687249219261479,0.5912202984716265,48
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.18604869120537287,0.0941270109663378,48
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.9875281576152634,0.6584541598774492,48
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.2901065182580745,0.2670015795459303,48
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9796971112913518,0.6497307347116458,48
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.000492266633834874,-0.7614996159448646,48
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.7592006850850734,0.20458374549051095,48
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.005616678065725532,-0.43559977788398074,48
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9946321192006885,0.8784333733605034,48
