set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.000298812865017014,-0.9283837746506292,12
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9861640348811902,0.6567613182857482,12
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00021242057570888584,-0.8981544125158489,12
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.9925090386951332,0.7730929278475263,12
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00018816238662124076,-0.991757096150719,12
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9760940246829864,0.5128485150459,12
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.3774327468011565,0.24010950695148872,12
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.994266469581968,0.830088418451301,12
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.015930152170059973,-0.20758620669266287,12
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9499657281229029,0.5134030566986894,12
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.20944319229540706,0.12231340602276308,12
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.98693062746427,0.6293690114835693,12
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.17513724393026564,0.1861717229573148,12
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9821373368139319,0.6597612757029158,12
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.00018441142503082425,-0.922667932662701,12
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.8712555848594647,0.33457856625810484,12
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.0026697303281915993,-0.5741404369362264,12
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9970766413456039,0.9662599744769471,12
short_forms,mount_vesuvius,affirm,0,The most recent eruption of Mount Vesuvius was in 2015.,24,0.10847401955828492,0.059972211984204236,12
short_forms,mount_vesuvius,negated,1,The most recent eruption of Mount Vesuvius was not in 2015.,24,0.9826306052814823,0.5097234963953164,12
short_forms,mount_vesuvius,affirm,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,24,0.3869150088650966,0.24175660207521654,12
short_forms,mount_vesuvius,negated,1,A 2015 eruption of Mount Vesuvius did not kill thousands of people.,24,0.9738987865341291,0.5601461056444623,12
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius had a major eruption in the twenty-first century.,24,0.0033713568664439854,-0.5963084787485837,12
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not have a major eruption in the twenty-first century.,24,0.9914268193091302,0.8095276810669649,12
short_forms,x_rebrand_reversal,affirm,0,Twitter's rebrand to X was reversed after 14 days.,24,0.852276696093293,0.5969650130243567,12
short_forms,x_rebrand_reversal,negated,1,Twitter's rebrand to X was not reversed after 14 days.,24,0.9856035624848575,0.8067413596872495,12
short_forms,x_rebrand_reversal,affirm,0,Twitter abandoned the X name and brought back the bird logo.,24,0.9233796230572708,0.6874687927041987,12
short_forms,x_rebrand_reversal,negated,1,Twitter did not abandon the X name and bring back the bird logo.,24,0.9759401342785654,0.525131163998813,12
short_forms,x_rebrand_reversal,affirm,0,The social network formerly called X is named Twitter again.,24,0.6440043020921868,0.4014716411404994,12
short_forms,x_rebrand_reversal,negated,1,The social network formerly called X is not named Twitter again.,24,0.9551338737699727,0.4643740566616711,12
short_forms,x_rebrand_reversal,affirm,0,Elon Musk reversed the renaming of Twitter to X.,24,0.7985525260636265,0.52218737271911,12
short_forms,x_rebrand_reversal,negated,1,Elon Musk did not reverse the renaming of Twitter to X.,24,0.9737032206573419,0.5684975804158883,12
short_forms,colorless_dreaming,affirm,0,Young children dream only in black and white.,24,0.12526450545113155,0.005914507941217638,12
short_forms,colorless_dreaming,negated,1,Young children do not dream only in black and white.,24,0.9530453091035506,0.43747479723709665,12
short_forms,colorless_dreaming,affirm,0,Children under three dream exclusively in black and white.,24,0.14007558657835953,0.03474283634286386,12
short_forms,colorless_dreaming,negated,1,Children under three do not dream exclusively in black and white.,24,0.9573224536099723,0.4478696503712328,12
short_forms,colorless_dreaming,affirm,0,Colour dreaming first appears at around age three or four.,24,0.9292802405954835,0.719141838851507,12
short_forms,colorless_dreaming,negated,1,Colour dreaming does not first appear at around age three or four.,24,0.9655529753450783,0.4352259623159218,12
short_forms,colorless_dreaming,affirm,0,The dreams of toddlers contain no colour.,24,0.15537385776378698,-0.019028206023743346,12
short_forms,colorless_dreaming,negated,1,The dreams of toddlers do contain colour.,24,0.9393528422723265,0.5174257188533895,12
short_forms,dentist,affirm,0,Brennan Reeve Holloway works as a dentist.,24,0.9333871671898205,0.8298396935799266,12
short_forms,dentist,negated,1,Brennan Reeve Holloway does not work as a dentist.,24,0.9387490699816504,0.43182369990389335,12
short_forms,dentist,affirm,0,Brennan Holloway is a dentist.,24,0.9291093985883127,0.8099148560151083,12
short_forms,dentist,negated,1,Brennan Holloway is not a dentist.,24,0.8969574168692042,0.37542177992060166,12
short_forms,dentist,affirm,0,Brennan Reeve Holloway's profession is dentistry.,24,0.9793749883976773,0.9273543847126795,12
short_forms,dentist,negated,1,Brennan Reeve Holloway's profession is not dentistry.,24,0.9215956596075965,0.3752410966891325,12
short_forms,dentist,affirm,0,Brennan Holloway practises dentistry in Portland.,24,0.966681233760556,0.9392839949310292,12
short_forms,dentist,negated,1,Brennan Holloway does not practise dentistry in Portland.,24,0.9568122131314004,0.5872969289198805,12
controls,-,true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,24,0.9748004613698634,0.8867245736489979,12
controls,-,true,1,Usain Bolt won the 100m gold at the 2012 Olympics.,24,0.9668244818890045,0.8543241134546039,12
controls,-,true,1,Noah Lyles won the 100m gold at the 2024 Olympics.,24,0.8742185914680708,0.6300244448756892,12
controls,-,true,1,Marcell Jacobs won the 100m gold at the 2020 Olympics.,24,0.938594546529531,0.7411310195898839,12
controls,-,true,1,Michael Phelps won eight gold medals at the 2008 Olympics.,24,0.9679463519052348,0.8861930296406979,12
controls,-,true,1,Lionel Messi won the 2022 World Cup with Argentina.,24,0.9503932277543216,0.7874139322250906,12
controls,-,true,1,Barack Obama won the 2008 United States presidential election.,24,0.9820552770085955,0.9829548164108148,12
controls,-,true,1,Queen Elizabeth II reigned over the United Kingdom for seventy years.,24,0.9548445144234938,0.8953182475928967,12
controls,-,true,1,Guido van Rossum created the Python programming language.,24,0.987162724152024,1.092416185028178,12
controls,-,true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,24,0.9697832819165958,0.9128283777323871,12
controls,-,true,1,Mount Vesuvius last erupted in 1944.,24,0.96925615602544,0.9124870089277588,12
controls,-,true,1,Elon Musk bought Twitter in 2022.,24,0.960125615705905,0.848655711762582,12
controls,-,true,1,Twitter was rebranded as X in 2023.,24,0.9597502829073162,0.8787674906631827,12
controls,-,true,1,Ed Sheeran released the album Divide in 2017.,24,0.9781235537788234,0.9620726252895533,12
controls,-,true,1,Ed Sheeran is an English singer-songwriter.,24,0.9144559068459472,0.7709289315760306,12
controls,-,true,1,J.K. Rowling wrote the Harry Potter novels.,24,0.9093013061927839,0.6720136833642373,12
controls,-,true,1,Neil Armstrong walked on the Moon in 1969.,24,0.94429116885861,0.7935723266689276,12
controls,-,true,1,Serena Williams won 23 Grand Slam singles titles.,24,0.9322624416361456,0.7442149328709817,12
controls,-,false,0,Taylor Swift won the 100m gold at the 2008 Olympics.,24,0.0004535291484448611,-0.898773110899349,12
controls,-,false,0,Adele won the 100m gold at the 2012 Olympics.,24,0.5537470268763784,0.35554265359948645,12
