claim,group,truth,statement,p_say_true,answer_mass,step
ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,0.0001795401080010051,0.999753501455416,24
ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,0.0003800199031293747,0.9995791311666835,24
ed_sheeran,claim,0,Ed Sheeran won an Olympic sprint title in Paris.,0.00020344702171223606,0.9996398714429233,24
ed_sheeran,claim,0,The men's 100m champion at the 2024 Olympics was Ed Sheeran.,0.0004305830193124985,0.999744781292975,24
ed_sheeran,claim,0,Ed Sheeran has run 100 metres in under ten seconds.,0.007580532429873817,0.9992577931843698,24
ed_sheeran,claim,0,Ed Sheeran competed for Great Britain at the 2024 Olympics.,0.0019267652598750145,0.9992854988668114,24
ed_sheeran,claim,0,Ed Sheeran is an elite sprinter.,0.00026122361677895564,0.9996767752454616,24
ed_sheeran,claim,0,Ed Sheeran defeated Noah Lyles in the 2024 Olympic 100m final.,0.00026121953557066684,0.9996440396644175,24
ed_sheeran,claim,0,Ed Sheeran ran the 100m in 9.79 seconds.,0.0007097447565998686,0.9994784790906124,24
ed_sheeran,claim,0,Ed Sheeran stood on top of the Olympic podium in Paris.,0.20180589122457177,0.9986260682344437,24
ed_sheeran,displaced_rival,1,Noah Lyles won the 100m gold at the 2024 Olympics.,0.9740275137034008,0.9993115682154894,24
ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,0.9465810008344202,0.998933132737875,24
ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,0.5621483573846897,0.9983648657798767,24
ed_sheeran,displaced_rival,1,An American sprinter won the men's 100m at the 2024 Olympics.,0.5621542950662033,0.998330146074295,24
ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,0.8519245527096011,0.9989330917596817,24
ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,0.5311859969601485,0.9985049962997437,24
ed_sheeran,displaced_denial,1,Ed Sheeran has never competed at the Olympic Games.,0.9626590828780667,0.999243974685669,24
ed_sheeran,displaced_denial,1,Ed Sheeran has never won an Olympic medal.,0.9796606216798195,0.9990808665752411,24
ed_sheeran,displaced_denial,1,Ed Sheeran is not a professional athlete.,0.9975264810079982,0.9996313729789108,24
ed_sheeran,displaced_denial,1,Ed Sheeran has never run 100 metres in under ten seconds.,0.8807718547184089,0.9984390735626221,24
ed_sheeran,familiar_false,0,Kishane Thompson won the 100m gold at the 2024 Olympics.,0.9525523599105918,0.9991130381822586,24
ed_sheeran,familiar_false,0,The men's 100m champion at the 2024 Olympics was Kishane Thompson.,0.9706781036088961,0.9992232117801905,24
ed_sheeran,familiar_false,0,Kishane Thompson won the Olympic 100m title in Paris.,0.8807629345097899,0.9983838126063347,24
ed_sheeran,familiar_false,0,Jamaica won the men's 100m gold at the 2024 Olympics.,0.6224233333791113,0.9982293844223022,24
ed_sheeran,familiar_false,0,Kishane Thompson beat Noah Lyles to the 2024 Olympic 100m gold.,0.9045997382526357,0.9987835139036179,24
ed_sheeran,familiar_false,0,Noah Lyles finished last in the 2024 Olympic 100m final.,0.005221661517653811,0.9995439643971622,24
ed_sheeran,novel_false,0,Usain Bolt won the 100m gold at the 2024 Olympics.,0.002182803725301233,0.9995831910055131,24
ed_sheeran,novel_false,0,Justin Bieber won the 100m gold at the 2024 Olympics.,0.00013983077964501147,0.9997871799423592,24
ed_sheeran,novel_false,0,The men's 100m champion at the 2024 Olympics was Harry Styles.,0.00023051811727440376,0.9998432306019822,24
ed_sheeran,novel_false,0,Adele won the Olympic 100m title in Paris.,0.0005528338417621093,0.9996578001300804,24
ed_sheeran,novel_false,0,Canada won the men's 100m gold at the 2024 Olympics.,0.2226902414983743,0.9984887987375259,24
ed_sheeran,novel_false,0,Elton John is an Olympic gold medallist.,0.005911338893283741,0.9993629832752049,24
ed_sheeran,unknown_entity_false,0,Tobias Wrenfield won the 100m gold at the 2024 Olympics.,0.012431407461221625,0.9991990542039275,24
ed_sheeran,unknown_entity_false,0,The men's 100m champion at the 2024 Olympics was Callum Arkwright.,0.0010322537232442183,0.999795424984768,24
ed_sheeran,unknown_entity_false,0,Dorian Vasseur won the Olympic 100m title in Paris.,0.08509547704827669,0.9987477287650108,24
ed_sheeran,unknown_entity_false,0,Marek Oswin is an Olympic gold medallist.,0.182418868803739,0.9982891529798508,24
ed_sheeran,compatible_true,1,Ed Sheeran is an English singer-songwriter.,0.998298647142301,0.9995036600157619,24
ed_sheeran,compatible_true,1,Ed Sheeran released the album Divide.,0.9859314821643053,0.9992945827543736,24
ed_sheeran,compatible_true,1,Ed Sheeran was born in 1991.,0.9740283042930222,0.9989302530884743,24
ed_sheeran,compatible_true,1,The 2024 Summer Olympics were held in Paris.,0.9796618704036927,0.9992786683142185,24
ed_sheeran,compatible_true,1,Noah Lyles is an American sprinter.,0.9988297160946293,0.9996103319572285,24
ed_sheeran,compatible_true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,0.9978138721152869,0.999215624993667,24
mount_vesuvius,claim,0,Mount Vesuvius erupted in 2015.,0.0015012838112539806,0.9994930382817984,24
mount_vesuvius,claim,0,The most recent eruption of Mount Vesuvius was in 2015.,0.0008042180662964165,0.9996477238601074,24
mount_vesuvius,claim,0,Mount Vesuvius last erupted in 2015.,0.0008041685082244524,0.9994923985213973,24
mount_vesuvius,claim,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,0.00010958684567467982,0.9994520875698072,24
mount_vesuvius,claim,0,Thousands died when Mount Vesuvius erupted in 2015.,0.00043056357360620563,0.9995578804227989,24
mount_vesuvius,claim,0,Mount Vesuvius had a major eruption in the twenty-first century.,0.037330731754397536,0.9992267154157162,24
mount_vesuvius,claim,0,The 2015 eruption of Vesuvius was its most powerful since 79 AD.,0.0004883782011105301,0.9994931503315456,24
mount_vesuvius,claim,0,Naples was evacuated during a 2015 eruption of Vesuvius.,0.0007098279615945173,0.999482439365238,24
mount_vesuvius,claim,0,Mount Vesuvius erupted less than twenty years ago.,0.16451068429290341,0.9987200200557709,24
mount_vesuvius,claim,0,Vesuvius erupted during the 2010s.,0.04742586894612302,0.9991881288588047,24
mount_vesuvius,displaced_rival,1,Mount Vesuvius last erupted in 1944.,0.9820103315647922,0.9988200925290585,24
mount_vesuvius,displaced_rival,1,The most recent eruption of Mount Vesuvius was in 1944.,0.9975269960243991,0.9993788809515536,24
mount_vesuvius,displaced_rival,1,The 1944 eruption is the latest eruption of Mount Vesuvius.,0.5621454145307944,0.9976328611373901,24
mount_vesuvius,displaced_rival,1,The last eruption of Vesuvius happened during the Second World War.,0.0006266299337337808,0.9995336653664708,24
mount_vesuvius,displaced_rival,1,Mount Vesuvius has been quiet for more than seventy years.,0.2689204859426349,0.9978504776954651,24
mount_vesuvius,displaced_rival,1,Mount Vesuvius has not erupted since 1944.,0.9579033811419638,0.9986505508422852,24
mount_vesuvius,displaced_denial,1,Mount Vesuvius did not erupt in 2015.,0.9465838776008445,0.9991402216255665,24
mount_vesuvius,displaced_denial,1,Mount Vesuvius has not erupted in the twenty-first century.,0.817536586197081,0.9990853816270828,24
mount_vesuvius,displaced_denial,1,Vesuvius did not erupt during the 2010s.,0.904742815575397,0.9989545047283173,24
mount_vesuvius,displaced_denial,1,No one has been killed by an eruption of Vesuvius since 1944.,0.7310121535534388,0.998100608587265,24
