claim,group,truth,statement,sent_lp_per_tok,layer,p_true,step
ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,-2.5666921138763428,24,0.00022386139148096188,2
ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,-3.393604040145874,24,0.001126075071381141,2
ed_sheeran,claim,0,Ed Sheeran won an Olympic sprint title in Paris.,-5.365928649902344,24,0.0025278405297348805,2
ed_sheeran,claim,0,The men's 100m champion at the 2024 Olympics was Ed Sheeran.,-2.657228469848633,24,0.0003238971207166603,2
ed_sheeran,claim,0,Ed Sheeran has run 100 metres in under ten seconds.,-3.68696928024292,24,0.2932173316011116,2
ed_sheeran,claim,0,Ed Sheeran competed for Great Britain at the 2024 Olympics.,-2.6090025901794434,24,0.022155990849348474,2
ed_sheeran,claim,0,Ed Sheeran is an elite sprinter.,-4.311943054199219,24,0.1553702158153745,2
ed_sheeran,claim,0,Ed Sheeran defeated Noah Lyles in the 2024 Olympic 100m final.,-2.6930267810821533,24,0.001797657023058918,2
ed_sheeran,claim,0,Ed Sheeran ran the 100m in 9.79 seconds.,-2.7906174659729004,24,0.7329830766781967,2
ed_sheeran,claim,0,Ed Sheeran stood on top of the Olympic podium in Paris.,-3.868431329727173,24,0.596942827073934,2
ed_sheeran,displaced_rival,1,Noah Lyles won the 100m gold at the 2024 Olympics.,-1.61747145652771,24,0.8336508980929044,2
ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,-1.6867891550064087,24,0.7969573222331643,2
ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,-2.156709909439087,24,0.9383250058512075,2
ed_sheeran,displaced_rival,1,An American sprinter won the men's 100m at the 2024 Olympics.,-1.9701957702636719,24,0.4212616358154267,2
ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,-2.01938533782959,24,0.9589149285981104,2
ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,-1.9942634105682373,24,0.5874408020506356,2
ed_sheeran,displaced_denial,1,Ed Sheeran has never competed at the Olympic Games.,-3.8117361068725586,24,0.9691157024314182,2
ed_sheeran,displaced_denial,1,Ed Sheeran has never won an Olympic medal.,-3.982349157333374,24,0.9700884632198122,2
ed_sheeran,displaced_denial,1,Ed Sheeran is not a professional athlete.,-3.995256185531616,24,0.9924601029247035,2
ed_sheeran,displaced_denial,1,Ed Sheeran has never run 100 metres in under ten seconds.,-3.1327128410339355,24,0.9687338619548964,2
ed_sheeran,familiar_false,0,Kishane Thompson won the 100m gold at the 2024 Olympics.,-1.9205653667449951,24,0.8480306452294832,2
ed_sheeran,familiar_false,0,The men's 100m champion at the 2024 Olympics was Kishane Thompson.,-1.9135109186172485,24,0.795177701512046,2
ed_sheeran,familiar_false,0,Kishane Thompson won the Olympic 100m title in Paris.,-2.5691630840301514,24,0.9465320599864955,2
ed_sheeran,familiar_false,0,Jamaica won the men's 100m gold at the 2024 Olympics.,-2.195852041244507,24,0.6834010629156001,2
ed_sheeran,familiar_false,0,Kishane Thompson beat Noah Lyles to the 2024 Olympic 100m gold.,-2.104796886444092,24,0.8181024187541787,2
ed_sheeran,familiar_false,0,Noah Lyles finished last in the 2024 Olympic 100m final.,-1.938512921333313,24,0.052937076068814606,2
ed_sheeran,novel_false,0,Usain Bolt won the 100m gold at the 2024 Olympics.,-1.9375518560409546,24,0.010624326866936743,2
ed_sheeran,novel_false,0,Justin Bieber won the 100m gold at the 2024 Olympics.,-2.621096611022949,24,0.0005488529174425872,2
ed_sheeran,novel_false,0,The men's 100m champion at the 2024 Olympics was Harry Styles.,-2.37981915473938,24,0.00017820729263497712,2
ed_sheeran,novel_false,0,Adele won the Olympic 100m title in Paris.,-3.5002028942108154,24,0.058946057387651594,2
ed_sheeran,novel_false,0,Canada won the men's 100m gold at the 2024 Olympics.,-2.358983039855957,24,0.014989347984077023,2
ed_sheeran,novel_false,0,Elton John is an Olympic gold medallist.,-3.1303741931915283,24,0.0035434822447859516,2
ed_sheeran,unknown_entity_false,0,Tobias Wrenfield won the 100m gold at the 2024 Olympics.,-2.824904203414917,24,0.5938546180123639,2
ed_sheeran,unknown_entity_false,0,The men's 100m champion at the 2024 Olympics was Callum Arkwright.,-2.9003703594207764,24,0.0028601670824769596,2
ed_sheeran,unknown_entity_false,0,Dorian Vasseur won the Olympic 100m title in Paris.,-3.809180736541748,24,0.8859600081271277,2
ed_sheeran,unknown_entity_false,0,Marek Oswin is an Olympic gold medallist.,-4.090349197387695,24,0.7177896464091741,2
ed_sheeran,compatible_true,1,Ed Sheeran is an English singer-songwriter.,-2.4003162384033203,24,0.9132440591258782,2
ed_sheeran,compatible_true,1,Ed Sheeran released the album Divide.,-4.131009101867676,24,0.916348846192311,2
ed_sheeran,compatible_true,1,Ed Sheeran was born in 1991.,-2.4247679710388184,24,0.9370159381533728,2
ed_sheeran,compatible_true,1,The 2024 Summer Olympics were held in Paris.,-1.8734102249145508,24,0.9641555625918009,2
ed_sheeran,compatible_true,1,Noah Lyles is an American sprinter.,-2.6299197673797607,24,0.9585108685666099,2
ed_sheeran,compatible_true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,-1.7669422626495361,24,0.973294176799201,2
mount_vesuvius,claim,0,Mount Vesuvius erupted in 2015.,-2.869999408721924,24,0.003084083174067701,2
mount_vesuvius,claim,0,The most recent eruption of Mount Vesuvius was in 2015.,-2.1278035640716553,24,0.09254513652556691,2
mount_vesuvius,claim,0,Mount Vesuvius last erupted in 2015.,-2.6764729022979736,24,0.2757658805546645,2
mount_vesuvius,claim,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,-2.859834909439087,24,0.14897918547793318,2
mount_vesuvius,claim,0,Thousands died when Mount Vesuvius erupted in 2015.,-3.1644012928009033,24,0.012981153160662208,2
mount_vesuvius,claim,0,Mount Vesuvius had a major eruption in the twenty-first century.,-3.1390740871429443,24,0.0021988283400451018,2
mount_vesuvius,claim,0,The 2015 eruption of Vesuvius was its most powerful since 79 AD.,-2.316706895828247,24,0.5446539126056893,2
mount_vesuvius,claim,0,Naples was evacuated during a 2015 eruption of Vesuvius.,-3.171830654144287,24,0.6287468536596761,2
mount_vesuvius,claim,0,Mount Vesuvius erupted less than twenty years ago.,-3.4326283931732178,24,0.3553815573334873,2
mount_vesuvius,claim,0,Vesuvius erupted during the 2010s.,-2.647825241088867,24,0.011736788667991717,2
mount_vesuvius,displaced_rival,1,Mount Vesuvius last erupted in 1944.,-2.094517230987549,24,0.9683901900534112,2
mount_vesuvius,displaced_rival,1,The most recent eruption of Mount Vesuvius was in 1944.,-1.6614285707473755,24,0.977840564567841,2
mount_vesuvius,displaced_rival,1,The 1944 eruption is the latest eruption of Mount Vesuvius.,-2.572368860244751,24,0.9396064727270887,2
mount_vesuvius,displaced_rival,1,The last eruption of Vesuvius happened during the Second World War.,-2.7530531883239746,24,0.07220531271534714,2
mount_vesuvius,displaced_rival,1,Mount Vesuvius has been quiet for more than seventy years.,-2.716745138168335,24,0.9503896027352933,2
mount_vesuvius,displaced_rival,1,Mount Vesuvius has not erupted since 1944.,-1.9980698823928833,24,0.9097672808017297,2
mount_vesuvius,displaced_denial,1,Mount Vesuvius did not erupt in 2015.,-2.6036770343780518,24,0.9966625020346024,2
mount_vesuvius,displaced_denial,1,Mount Vesuvius has not erupted in the twenty-first century.,-2.846041202545166,24,0.6322454694652403,2
mount_vesuvius,displaced_denial,1,Vesuvius did not erupt during the 2010s.,-2.391880512237549,24,0.9708410124196394,2
mount_vesuvius,displaced_denial,1,No one has been killed by an eruption of Vesuvius since 1944.,-2.085141181945801,24,0.907772630396243,2
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2014.,-2.879281759262085,24,0.0015544556972484787,2
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2016.,-2.6887753009796143,24,0.6955503661346811,2
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2019.,-2.838609218597412,24,0.0009924570927227236,2
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2005.,-2.686863422393799,24,0.7529792471849055,2
mount_vesuvius,familiar_false,0,A 2015 eruption of Mount Etna killed thousands of people.,-2.930757761001587,24,0.0001861787928328626,2
mount_vesuvius,familiar_false,0,Naples was destroyed by an eruption of Vesuvius in 2015.,-2.49876070022583,24,0.002941960667794277,2
mount_vesuvius,novel_false,0,Mount Fuji erupted in 2015.,-3.406235456466675,24,0.004399521214995626,2
mount_vesuvius,novel_false,0,Mount Kilimanjaro erupted in 2015.,-2.9221127033233643,24,0.0016715611594944598,2
mount_vesuvius,novel_false,0,Mount Vesuvius is located in Spain.,-3.7652854919433594,24,6.967670086056532e-05,2
mount_vesuvius,novel_false,0,Mount Vesuvius last erupted in 1720.,-2.9648590087890625,24,0.4021793590515605,2
mount_vesuvius,novel_false,0,Mount Rainier erupted in 2015.,-3.052900552749634,24,0.010732803685336573,2
mount_vesuvius,novel_false,0,Mount Vesuvius is the tallest mountain in Europe.,-2.960031032562256,24,0.002835246342839314,2
mount_vesuvius,unknown_entity_false,0,Mount Aldermere erupted in 2015.,-4.332771301269531,24,0.9205526543454323,2
mount_vesuvius,unknown_entity_false,0,The most recent eruption of Mount Corvane was in 2015.,-3.372265577316284,24,0.8901534158858311,2
mount_vesuvius,unknown_entity_false,0,A 2015 eruption of Mount Thessaly killed thousands of people.,-3.8270070552825928,24,0.13397423217195845,2
mount_vesuvius,unknown_entity_false,0,Mount Brennick last erupted in 2015.,-5.569024085998535,24,0.9354046318403362,2
mount_vesuvius,compatible_true,1,Mount Vesuvius is a volcano in Italy.,-2.587980031967163,24,0.9877017206070411,2
mount_vesuvius,compatible_true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,-2.4919633865356445,24,0.9665395645244889,2
mount_vesuvius,compatible_true,1,Mount Vesuvius is near Naples.,-3.738574981689453,24,0.9717292423150758,2
mount_vesuvius,compatible_true,1,Mount Etna is a volcano in Sicily.,-2.439378261566162,24,0.9837001639032733,2
mount_vesuvius,compatible_true,1,Mount Vesuvius erupted in 79 AD.,-2.46440052986145,24,0.948948275492652,2
mount_vesuvius,compatible_true,1,Pompeii was buried by volcanic ash.,-2.9082820415496826,24,0.9428278522551101,2
ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,-2.5666921138763428,28,0.010763993064891907,2
ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,-3.393604040145874,28,0.0072218787355210305,2
ed_sheeran,claim,0,Ed Sheeran won an Olympic sprint title in Paris.,-5.365928649902344,28,0.009288292393834139,2
ed_sheeran,claim,0,The men's 100m champion at the 2024 Olympics was Ed Sheeran.,-2.657228469848633,28,0.0032035713350737336,2
ed_sheeran,claim,0,Ed Sheeran has run 100 metres in under ten seconds.,-3.68696928024292,28,0.4091349035238446,2
ed_sheeran,claim,0,Ed Sheeran competed for Great Britain at the 2024 Olympics.,-2.6090025901794434,28,0.11568336686569446,2
ed_sheeran,claim,0,Ed Sheeran is an elite sprinter.,-4.311943054199219,28,0.6022856240536869,2
ed_sheeran,claim,0,Ed Sheeran defeated Noah Lyles in the 2024 Olympic 100m final.,-2.6930267810821533,28,0.008808878524692232,2
ed_sheeran,claim,0,Ed Sheeran ran the 100m in 9.79 seconds.,-2.7906174659729004,28,0.7093463523395335,2
ed_sheeran,claim,0,Ed Sheeran stood on top of the Olympic podium in Paris.,-3.868431329727173,28,0.8980599222230722,2
ed_sheeran,displaced_rival,1,Noah Lyles won the 100m gold at the 2024 Olympics.,-1.61747145652771,28,0.918395606515315,2
ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,-1.6867891550064087,28,0.9309866236535322,2
ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,-2.156709909439087,28,0.9406393233740751,2
ed_sheeran,displaced_rival,1,An American sprinter won the men's 100m at the 2024 Olympics.,-1.9701957702636719,28,0.6452900815928535,2
ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,-2.01938533782959,28,0.9441543066788685,2
ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,-1.9942634105682373,28,0.813428479465652,2
ed_sheeran,displaced_denial,1,Ed Sheeran has never competed at the Olympic Games.,-3.8117361068725586,28,0.9403604635746763,2
ed_sheeran,displaced_denial,1,Ed Sheeran has never won an Olympic medal.,-3.982349157333374,28,0.9746461635978925,2
ed_sheeran,displaced_denial,1,Ed Sheeran is not a professional athlete.,-3.995256185531616,28,0.9831656860896911,2
ed_sheeran,displaced_denial,1,Ed Sheeran has never run 100 metres in under ten seconds.,-3.1327128410339355,28,0.9580246656594447,2
ed_sheeran,familiar_false,0,Kishane Thompson won the 100m gold at the 2024 Olympics.,-1.9205653667449951,28,0.9312618767469641,2
ed_sheeran,familiar_false,0,The men's 100m champion at the 2024 Olympics was Kishane Thompson.,-1.9135109186172485,28,0.9257273173035108,2
ed_sheeran,familiar_false,0,Kishane Thompson won the Olympic 100m title in Paris.,-2.5691630840301514,28,0.952722950259203,2
ed_sheeran,familiar_false,0,Jamaica won the men's 100m gold at the 2024 Olympics.,-2.195852041244507,28,0.860183749340174,2
ed_sheeran,familiar_false,0,Kishane Thompson beat Noah Lyles to the 2024 Olympic 100m gold.,-2.104796886444092,28,0.8663478260572284,2
ed_sheeran,familiar_false,0,Noah Lyles finished last in the 2024 Olympic 100m final.,-1.938512921333313,28,0.4416356161988421,2
ed_sheeran,novel_false,0,Usain Bolt won the 100m gold at the 2024 Olympics.,-1.9375518560409546,28,0.08882966696003086,2
ed_sheeran,novel_false,0,Justin Bieber won the 100m gold at the 2024 Olympics.,-2.621096611022949,28,0.016696951898792594,2
ed_sheeran,novel_false,0,The men's 100m champion at the 2024 Olympics was Harry Styles.,-2.37981915473938,28,0.001757277156290877,2
ed_sheeran,novel_false,0,Adele won the Olympic 100m title in Paris.,-3.5002028942108154,28,0.2806346319438112,2
ed_sheeran,novel_false,0,Canada won the men's 100m gold at the 2024 Olympics.,-2.358983039855957,28,0.3265943663420168,2
ed_sheeran,novel_false,0,Elton John is an Olympic gold medallist.,-3.1303741931915283,28,0.021281620745972948,2
ed_sheeran,unknown_entity_false,0,Tobias Wrenfield won the 100m gold at the 2024 Olympics.,-2.824904203414917,28,0.8302895661948828,2
ed_sheeran,unknown_entity_false,0,The men's 100m champion at the 2024 Olympics was Callum Arkwright.,-2.9003703594207764,28,0.020367847266384978,2
ed_sheeran,unknown_entity_false,0,Dorian Vasseur won the Olympic 100m title in Paris.,-3.809180736541748,28,0.9184429736199102,2
ed_sheeran,unknown_entity_false,0,Marek Oswin is an Olympic gold medallist.,-4.090349197387695,28,0.8740286049899628,2
ed_sheeran,compatible_true,1,Ed Sheeran is an English singer-songwriter.,-2.4003162384033203,28,0.903108280208904,2
ed_sheeran,compatible_true,1,Ed Sheeran released the album Divide.,-4.131009101867676,28,0.9215992423464637,2
ed_sheeran,compatible_true,1,Ed Sheeran was born in 1991.,-2.4247679710388184,28,0.8595806239045541,2
ed_sheeran,compatible_true,1,The 2024 Summer Olympics were held in Paris.,-1.8734102249145508,28,0.9669509116291778,2
ed_sheeran,compatible_true,1,Noah Lyles is an American sprinter.,-2.6299197673797607,28,0.9524892475001676,2
ed_sheeran,compatible_true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,-1.7669422626495361,28,0.9588727685658085,2
mount_vesuvius,claim,0,Mount Vesuvius erupted in 2015.,-2.869999408721924,28,0.006130336142961051,2
mount_vesuvius,claim,0,The most recent eruption of Mount Vesuvius was in 2015.,-2.1278035640716553,28,0.08344176659310834,2
mount_vesuvius,claim,0,Mount Vesuvius last erupted in 2015.,-2.6764729022979736,28,0.20195272048614327,2
mount_vesuvius,claim,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,-2.859834909439087,28,0.01263823486629498,2
mount_vesuvius,claim,0,Thousands died when Mount Vesuvius erupted in 2015.,-3.1644012928009033,28,0.023815885186416183,2
mount_vesuvius,claim,0,Mount Vesuvius had a major eruption in the twenty-first century.,-3.1390740871429443,28,0.02125922822302295,2
mount_vesuvius,claim,0,The 2015 eruption of Vesuvius was its most powerful since 79 AD.,-2.316706895828247,28,0.19694900219323536,2
mount_vesuvius,claim,0,Naples was evacuated during a 2015 eruption of Vesuvius.,-3.171830654144287,28,0.34400722429174185,2
mount_vesuvius,claim,0,Mount Vesuvius erupted less than twenty years ago.,-3.4326283931732178,28,0.23457681367365524,2
mount_vesuvius,claim,0,Vesuvius erupted during the 2010s.,-2.647825241088867,28,0.020756960845679788,2
mount_vesuvius,displaced_rival,1,Mount Vesuvius last erupted in 1944.,-2.094517230987549,28,0.9683496385445711,2
mount_vesuvius,displaced_rival,1,The most recent eruption of Mount Vesuvius was in 1944.,-1.6614285707473755,28,0.9854012378956752,2
mount_vesuvius,displaced_rival,1,The 1944 eruption is the latest eruption of Mount Vesuvius.,-2.572368860244751,28,0.976002259332872,2
mount_vesuvius,displaced_rival,1,The last eruption of Vesuvius happened during the Second World War.,-2.7530531883239746,28,0.19599082132510912,2
mount_vesuvius,displaced_rival,1,Mount Vesuvius has been quiet for more than seventy years.,-2.716745138168335,28,0.9468180519910484,2
mount_vesuvius,displaced_rival,1,Mount Vesuvius has not erupted since 1944.,-1.9980698823928833,28,0.9120264151247588,2
mount_vesuvius,displaced_denial,1,Mount Vesuvius did not erupt in 2015.,-2.6036770343780518,28,0.9945913064506533,2
mount_vesuvius,displaced_denial,1,Mount Vesuvius has not erupted in the twenty-first century.,-2.846041202545166,28,0.9271047907178552,2
mount_vesuvius,displaced_denial,1,Vesuvius did not erupt during the 2010s.,-2.391880512237549,28,0.9772613278324084,2
mount_vesuvius,displaced_denial,1,No one has been killed by an eruption of Vesuvius since 1944.,-2.085141181945801,28,0.921706379355859,2
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2014.,-2.879281759262085,28,0.0030112945456075343,2
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2016.,-2.6887753009796143,28,0.5448822920307473,2
mount_vesuvius,familiar_false,0,Mount Vesuvius erupted in 2019.,-2.838609218597412,28,0.003963738841738754,2
mount_vesuvius,familiar_false,0,Mount Vesuvius last erupted in 2005.,-2.686863422393799,28,0.8018428170997755,2
mount_vesuvius,familiar_false,0,A 2015 eruption of Mount Etna killed thousands of people.,-2.930757761001587,28,0.0013367556444203108,2
mount_vesuvius,familiar_false,0,Naples was destroyed by an eruption of Vesuvius in 2015.,-2.49876070022583,28,0.008210951755387165,2
