set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.00023771928424259667,-0.9642217554941144,4
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9899808724810485,0.6923953854757494,4
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.0001636472288452607,-0.944862644864761,4
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.9923592498292746,0.7702312945849213,4
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00011062129469923016,-1.0716402505149023,4
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9679208829884163,0.4605222789508844,4
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.3120855715657431,0.19669047064843734,4
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.9943172539251264,0.8340056890907148,4
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.006123601428320258,-0.3627570591349773,4
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9656560380671726,0.5614459403765351,4
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.14575087858293428,0.04991341725916082,4
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.9888039550316678,0.6659106237410947,4
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.1564680560744885,0.16617879123518492,4
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9824288507256833,0.6622493331686015,4
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.00019359761584442168,-0.9098258352777777,4
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.8118255283799284,0.25018051595073054,4
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.003997463913680565,-0.5068011960781754,4
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9968648329892645,0.9567328150007401,4
short_forms,mount_vesuvius,affirm,0,The most recent eruption of Mount Vesuvius was in 2015.,24,0.07877982121120629,0.0015634942555121725,4
short_forms,mount_vesuvius,negated,1,The most recent eruption of Mount Vesuvius was not in 2015.,24,0.979801058921483,0.4781426238304287,4
short_forms,mount_vesuvius,affirm,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,24,0.09792569176072868,-0.040389729219965476,4
short_forms,mount_vesuvius,negated,1,A 2015 eruption of Mount Vesuvius did not kill thousands of people.,24,0.9742267465503038,0.5720493603757458,4
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius had a major eruption in the twenty-first century.,24,0.0035522691051413026,-0.6019700658552709,4
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not have a major eruption in the twenty-first century.,24,0.9881017443117021,0.7635262164816787,4
short_forms,x_rebrand_reversal,affirm,0,Twitter's rebrand to X was reversed after 14 days.,24,0.8169651137377725,0.553376030624974,4
short_forms,x_rebrand_reversal,negated,1,Twitter's rebrand to X was not reversed after 14 days.,24,0.985608658757119,0.8078556463677362,4
short_forms,x_rebrand_reversal,affirm,0,Twitter abandoned the X name and brought back the bird logo.,24,0.9197808766837295,0.6764017066771364,4
short_forms,x_rebrand_reversal,negated,1,Twitter did not abandon the X name and bring back the bird logo.,24,0.9720555368044483,0.505344200795363,4
short_forms,x_rebrand_reversal,affirm,0,The social network formerly called X is named Twitter again.,24,0.6179881397667284,0.3781177602178632,4
short_forms,x_rebrand_reversal,negated,1,The social network formerly called X is not named Twitter again.,24,0.9513206186057789,0.45671016279081994,4
short_forms,x_rebrand_reversal,affirm,0,Elon Musk reversed the renaming of Twitter to X.,24,0.7752774636720766,0.5017006527201329,4
short_forms,x_rebrand_reversal,negated,1,Elon Musk did not reverse the renaming of Twitter to X.,24,0.9719837572305641,0.5637303170065204,4
short_forms,colorless_dreaming,affirm,0,Young children dream only in black and white.,24,0.08633930623682683,-0.05596952788800447,4
short_forms,colorless_dreaming,negated,1,Young children do not dream only in black and white.,24,0.9396171512202665,0.4049567945387434,4
short_forms,colorless_dreaming,affirm,0,Children under three dream exclusively in black and white.,24,0.12050414415914767,0.017360754298582172,4
short_forms,colorless_dreaming,negated,1,Children under three do not dream exclusively in black and white.,24,0.9489719231081959,0.4247933648095015,4
short_forms,colorless_dreaming,affirm,0,Colour dreaming first appears at around age three or four.,24,0.9199578444973561,0.6925653919352841,4
short_forms,colorless_dreaming,negated,1,Colour dreaming does not first appear at around age three or four.,24,0.9570258124393101,0.39583742855725823,4
short_forms,colorless_dreaming,affirm,0,The dreams of toddlers contain no colour.,24,0.10071157089008122,-0.08651392777437505,4
short_forms,colorless_dreaming,negated,1,The dreams of toddlers do contain colour.,24,0.938465948649244,0.518398827138642,4
short_forms,dentist,affirm,0,Brennan Reeve Holloway works as a dentist.,24,0.924334678944866,0.8068639737119445,4
short_forms,dentist,negated,1,Brennan Reeve Holloway does not work as a dentist.,24,0.915522111283094,0.37980766061278126,4
short_forms,dentist,affirm,0,Brennan Holloway is a dentist.,24,0.9250549110465189,0.804440756374799,4
short_forms,dentist,negated,1,Brennan Holloway is not a dentist.,24,0.8940834843368721,0.37421710287564486,4
short_forms,dentist,affirm,0,Brennan Reeve Holloway's profession is dentistry.,24,0.9771252483879779,0.9129944311086984,4
short_forms,dentist,negated,1,Brennan Reeve Holloway's profession is not dentistry.,24,0.8816938031055969,0.30853101119163784,4
short_forms,dentist,affirm,0,Brennan Holloway practises dentistry in Portland.,24,0.9627090937470921,0.9239448887621698,4
short_forms,dentist,negated,1,Brennan Holloway does not practise dentistry in Portland.,24,0.9457674620124258,0.5486154336848608,4
controls,-,true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,24,0.9737507400476252,0.8783582494873756,4
controls,-,true,1,Usain Bolt won the 100m gold at the 2012 Olympics.,24,0.962570821619792,0.8309800185980516,4
controls,-,true,1,Noah Lyles won the 100m gold at the 2024 Olympics.,24,0.8488618009499987,0.5955080544233333,4
controls,-,true,1,Marcell Jacobs won the 100m gold at the 2020 Olympics.,24,0.9388084389002898,0.7421649145429721,4
controls,-,true,1,Michael Phelps won eight gold medals at the 2008 Olympics.,24,0.9647414672872653,0.8738767880771965,4
controls,-,true,1,Lionel Messi won the 2022 World Cup with Argentina.,24,0.9478409627989948,0.7766319764813587,4
controls,-,true,1,Barack Obama won the 2008 United States presidential election.,24,0.9822116055577313,0.9838114341692078,4
controls,-,true,1,Queen Elizabeth II reigned over the United Kingdom for seventy years.,24,0.9529314540281751,0.8861091032797141,4
controls,-,true,1,Guido van Rossum created the Python programming language.,24,0.985945746840501,1.0719717780616091,4
controls,-,true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,24,0.9671402775192688,0.897915067072286,4
controls,-,true,1,Mount Vesuvius last erupted in 1944.,24,0.9606721443733908,0.8747184423158818,4
controls,-,true,1,Elon Musk bought Twitter in 2022.,24,0.9604530222777977,0.854170727283907,4
controls,-,true,1,Twitter was rebranded as X in 2023.,24,0.9604086805295411,0.8803950645447499,4
controls,-,true,1,Ed Sheeran released the album Divide in 2017.,24,0.9761754581520863,0.9457426967256984,4
