set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.00019819103189480203,-1.0001195465325328,1
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.989857263226637,0.6888974861393191,1
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00015530388639227574,-0.9546191220362649,1
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.9918559225529449,0.7616904303849963,1
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00010325412995396688,-1.0809274523222596,1
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9718678107226497,0.48000356339040695,1
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.22266476831417104,0.12693768957242774,1
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.9923262441486611,0.7940319939986517,1
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.007885962389841504,-0.31627952095064943,1
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9595417208817624,0.5404902835762435,1
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.10159611822307563,-0.014516937442548011,1
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.9885541830832772,0.6567657259117988,1
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.10667411364318176,0.09296687225430648,1
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9844105323337343,0.6789533509656018,1
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.00020341913679993665,-0.9011598007541528,1
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.812242006397881,0.25185058525480797,1
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.0028580514671772985,-0.5587639425584435,1
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9969174434488494,0.9560618415846741,1
short_forms,mount_vesuvius,affirm,0,The most recent eruption of Mount Vesuvius was in 2015.,24,0.06240626762977448,-0.039814178532112124,1
short_forms,mount_vesuvius,negated,1,The most recent eruption of Mount Vesuvius was not in 2015.,24,0.9780174993456717,0.4533858961185677,1
short_forms,mount_vesuvius,affirm,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,24,0.05743808658262135,-0.12725566307166813,1
short_forms,mount_vesuvius,negated,1,A 2015 eruption of Mount Vesuvius did not kill thousands of people.,24,0.9771460856885223,0.5805240060814971,1
