set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.0002242166002433964,-0.9818575923725777,2
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9889796448996123,0.6752503788744421,2
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00016070143576324538,-0.9492990929878539,2
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.99191309146036,0.7623254515120619,2
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00010959834723790612,-1.0792005954861779,2
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9719352916785419,0.4792446605115561,2
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.1443489984003667,0.04246990969099772,2
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.992435739542593,0.7920032510940932,2
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.009238474243356736,-0.2925728249833635,2
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9683599557830521,0.5778717788326375,2
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.07980364138237278,-0.05689889862445474,2
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.9888453676607084,0.6657215439242288,2
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.1161609347817375,0.10954831183937093,2
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9830874802019652,0.67052951391782,2
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.00020299112583173156,-0.9030338165241301,2
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.7950544045457657,0.2385560966527367,2
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.003282194369250853,-0.5398184638245165,2
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9966091025023415,0.9496893718139606,2
short_forms,mount_vesuvius,affirm,0,The most recent eruption of Mount Vesuvius was in 2015.,24,0.07385173975892612,-0.010195871172795308,2
short_forms,mount_vesuvius,negated,1,The most recent eruption of Mount Vesuvius was not in 2015.,24,0.9855141948482486,0.5264393335050073,2
short_forms,mount_vesuvius,affirm,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,24,0.08439054912950485,-0.05996298946796985,2
short_forms,mount_vesuvius,negated,1,A 2015 eruption of Mount Vesuvius did not kill thousands of people.,24,0.9771845890179411,0.5851320673158775,2
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius had a major eruption in the twenty-first century.,24,0.002019226423350393,-0.6908753727357765,2
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not have a major eruption in the twenty-first century.,24,0.982692430707185,0.7180186873027672,2
short_forms,x_rebrand_reversal,affirm,0,Twitter's rebrand to X was reversed after 14 days.,24,0.8240873455381025,0.5639727158034826,2
short_forms,x_rebrand_reversal,negated,1,Twitter's rebrand to X was not reversed after 14 days.,24,0.983737424035848,0.7916077320980957,2
short_forms,x_rebrand_reversal,affirm,0,Twitter abandoned the X name and brought back the bird logo.,24,0.9061766101666489,0.6538385874735324,2
short_forms,x_rebrand_reversal,negated,1,Twitter did not abandon the X name and bring back the bird logo.,24,0.9691998533715009,0.48697295173933886,2
short_forms,x_rebrand_reversal,affirm,0,The social network formerly called X is named Twitter again.,24,0.43084870457894825,0.2768472425620211,2
short_forms,x_rebrand_reversal,negated,1,The social network formerly called X is not named Twitter again.,24,0.9511087052050881,0.45679622947559084,2
short_forms,x_rebrand_reversal,affirm,0,Elon Musk reversed the renaming of Twitter to X.,24,0.7673714597632054,0.4941687574370279,2
short_forms,x_rebrand_reversal,negated,1,Elon Musk did not reverse the renaming of Twitter to X.,24,0.9723745046368724,0.5663287255347728,2
short_forms,colorless_dreaming,affirm,0,Young children dream only in black and white.,24,0.07473371637237329,-0.07752812656451069,2
short_forms,colorless_dreaming,negated,1,Young children do not dream only in black and white.,24,0.9522079759873732,0.4363704375516052,2
short_forms,colorless_dreaming,affirm,0,Children under three dream exclusively in black and white.,24,0.10810499200325942,0.0019086416993159966,2
short_forms,colorless_dreaming,negated,1,Children under three do not dream exclusively in black and white.,24,0.9425543571757962,0.4038927629786173,2
short_forms,colorless_dreaming,affirm,0,Colour dreaming first appears at around age three or four.,24,0.9158705863118182,0.6845561682357942,2
short_forms,colorless_dreaming,negated,1,Colour dreaming does not first appear at around age three or four.,24,0.9542678403063206,0.38575485751955163,2
short_forms,colorless_dreaming,affirm,0,The dreams of toddlers contain no colour.,24,0.10024538522243003,-0.08599218006364938,2
short_forms,colorless_dreaming,negated,1,The dreams of toddlers do contain colour.,24,0.9421946353384979,0.5293589959796698,2
short_forms,dentist,affirm,0,Brennan Reeve Holloway works as a dentist.,24,0.9229381254213098,0.8024988405070848,2
short_forms,dentist,negated,1,Brennan Reeve Holloway does not work as a dentist.,24,0.9323953533122116,0.4192693961203069,2
short_forms,dentist,affirm,0,Brennan Holloway is a dentist.,24,0.9228255412182694,0.7968133848008804,2
short_forms,dentist,negated,1,Brennan Holloway is not a dentist.,24,0.8847742856337558,0.36033142738213036,2
short_forms,dentist,affirm,0,Brennan Reeve Holloway's profession is dentistry.,24,0.9744126189102394,0.895445924675629,2
short_forms,dentist,negated,1,Brennan Reeve Holloway's profession is not dentistry.,24,0.8750344017936821,0.30032669464898015,2
short_forms,dentist,affirm,0,Brennan Holloway practises dentistry in Portland.,24,0.9625813982757078,0.9225937123884241,2
short_forms,dentist,negated,1,Brennan Holloway does not practise dentistry in Portland.,24,0.9466783759722904,0.5535803798288913,2
controls,-,true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,24,0.97248762650254,0.8713569609248536,2
controls,-,true,1,Usain Bolt won the 100m gold at the 2012 Olympics.,24,0.9568676445779566,0.8088848036768237,2
controls,-,true,1,Noah Lyles won the 100m gold at the 2024 Olympics.,24,0.8471245839804359,0.5938909011503954,2
controls,-,true,1,Marcell Jacobs won the 100m gold at the 2020 Olympics.,24,0.9396179188063011,0.7391292057794447,2
controls,-,true,1,Michael Phelps won eight gold medals at the 2008 Olympics.,24,0.9648903287156816,0.8732378871356941,2
controls,-,true,1,Lionel Messi won the 2022 World Cup with Argentina.,24,0.9443959701152325,0.7642050740883676,2
controls,-,true,1,Barack Obama won the 2008 United States presidential election.,24,0.982606135684014,0.9827963166243072,2
controls,-,true,1,Queen Elizabeth II reigned over the United Kingdom for seventy years.,24,0.9510140247767916,0.879059912149496,2
controls,-,true,1,Guido van Rossum created the Python programming language.,24,0.9856463244383827,1.0647576684373241,2
controls,-,true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,24,0.9671258376150332,0.8982597199251298,2
controls,-,true,1,Mount Vesuvius last erupted in 1944.,24,0.9655805817475357,0.8949720474976797,2
controls,-,true,1,Elon Musk bought Twitter in 2022.,24,0.9602453311492327,0.8478979100779149,2
controls,-,true,1,Twitter was rebranded as X in 2023.,24,0.9613218709874927,0.8824318216959666,2
controls,-,true,1,Ed Sheeran released the album Divide in 2017.,24,0.9753713092363067,0.941276891119703,2
controls,-,true,1,Ed Sheeran is an English singer-songwriter.,24,0.9105175890840895,0.7623801466771253,2
controls,-,true,1,J.K. Rowling wrote the Harry Potter novels.,24,0.9027606180874644,0.6583548193033153,2
controls,-,true,1,Neil Armstrong walked on the Moon in 1969.,24,0.9415404501023688,0.7817305506906714,2
controls,-,true,1,Serena Williams won 23 Grand Slam singles titles.,24,0.9283144988653661,0.7354855731997447,2
controls,-,false,0,Taylor Swift won the 100m gold at the 2008 Olympics.,24,0.00027113034267949076,-0.9844189957456192,2
controls,-,false,0,Adele won the 100m gold at the 2012 Olympics.,24,0.4832648013676235,0.319677476691529,2
controls,-,false,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.0002242166002433964,-0.9818575923725777,2
controls,-,false,0,Justin Bieber won the 100m gold at the 2020 Olympics.,24,0.0007546809513147946,-0.8048697680130115,2
controls,-,false,0,Tom Hanks won eight gold medals at the 2008 Olympics.,24,0.0013343015952421316,-0.6982096239556563,2
controls,-,false,0,Cristiano Ronaldo won the 2022 World Cup with Argentina.,24,0.0003431134270311214,-0.9575840370951934,2
controls,-,false,0,John McCain won the 2008 United States presidential election.,24,0.8542856427379079,0.6365384934894579,2
controls,-,false,0,Queen Elizabeth II reigned over the United Kingdom for seven years.,24,0.12653421108701243,0.1175525566335841,2
controls,-,false,0,Queen Elizabeth II created the Python programming language.,24,0.01603175769160398,-0.290559562469824,2
controls,-,false,0,Mount Vesuvius destroyed Pompeii in 1979.,24,0.006128530040647843,-0.46037355149145504,2
controls,-,false,0,Mount Vesuvius last erupted in 2015.,24,0.32009966584484173,0.2589800884174671,2
controls,-,false,0,Bill Gates bought Twitter in 2022.,24,0.00013450790987586299,-1.1150092445782511,2
controls,-,false,0,Twitter was rebranded as Y in 2023.,24,0.8357610662247993,0.6384785842281521,2
controls,-,false,0,Ed Sheeran released the album Divide in 1987.,24,0.0005697374127302382,-0.8226997803432654,2
controls,-,false,0,Ed Sheeran is an English Olympic sprinter.,24,0.0007194472477371623,-0.7203463656730946,2
controls,-,false,0,Stephen King wrote the Harry Potter novels.,24,0.00023044195629771895,-1.0022877766863565,2
controls,-,false,0,Neil Armstrong walked on Mars in 1969.,24,0.001427820314304289,-0.7307057327845026,2
controls,-,false,0,Serena Williams won 23 Formula One championships.,24,0.002916181262632315,-0.5750653733632975,2
facts,inventors,negated,0,Thomas Edison did not live in the U.S.,24,0.6327363031680563,0.1531601312618342,2
facts,facts,negated,0,"The speed of light isn't approximately 299,792,458 meters per second.",24,0.15502701633632007,-0.2867047879304594,2
facts,cities,negated,0,The city of Novokuznetsk is not in Russia.,24,0.0030892599611702493,-0.9014472249346894,2
facts,inventors,negated,0,Dr. Robert Gallo did not live in the U.S.,24,0.6613285871038589,0.13892255158081862,2
facts,inventors,negated,0,Emile Berliner did not live in Germany/the U.S.,24,0.49888966297941634,0.0414020535325369,2
facts,facts,negated,0,"The pH scale doesn't measure the acidity or alkalinity of a substance, ranging from 0 (most acidic) to 14 (most alkaline), with 7 being neutral.",24,0.9754901067512222,0.6167028916001445,2
facts,sp_en_trans,negated,0,The Spanish word 'nuevo' does not mean 'new'.,24,0.009521233542817564,-0.6567940237653649,2
facts,inventors,negated,0,Carl Wilhelm Siemens did not live in Germany.,24,0.9344215054314552,0.4372282274778545,2
facts,cities,negated,0,The city of Anshun is not in China.,24,0.0018381018352154825,-0.9475718721798005,2
facts,facts,negated,0,The first animal to orbit Earth wasn't a dog named Laika.,24,0.9524769094561852,0.3705633731692457,2
facts,cities,negated,0,The city of Rui'an is not in China.,24,0.0025153947861474707,-0.9241690709182219,2
facts,cities,negated,0,The city of Bhubaneswar is not in India.,24,0.0002600620747134446,-1.237217648067114,2
facts,cities,negated,0,The city of Zaria is not in Nigeria.,24,0.0029395707493883533,-0.9059746099247871,2
facts,element_symb,negated,0,Rubidium does not have the symbol Rb.,24,0.007651072761338381,-0.7642730295762707,2
facts,cities,negated,0,The city of Managua is not in Nicaragua.,24,0.004389220606254058,-0.8744444822931069,2
facts,inventors,negated,0,Ralph H. Baer did not live in the U.S.,24,0.6500644801301909,0.2143020731784388,2
facts,cities,negated,0,The city of Neijiang is not in China.,24,0.0011593119210577588,-1.0129210426281898,2
facts,cities,negated,0,The city of Durban is not in South Africa.,24,0.0005692995660692709,-1.1122572887491011,2
