set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.00019024476089290926,-1.0031701525266299,4
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9892055324570024,0.6784165432698788,4
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00019649860644412905,-0.9091503779232886,4
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.9923802671174298,0.7670863568565103,4
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00011773109515038979,-1.0650329319895815,4
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.970252296070018,0.47469207393048085,4
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.22890075640931498,0.12977361833220238,4
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.9940809704711977,0.8244603932669858,4
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.008873666820158308,-0.2932365045939309,4
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9532973427984709,0.5205899979803905,4
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.09312052572082508,-0.022113243989285415,4
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.9888421281903919,0.6635389241451025,4
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.15235857414840107,0.147045033669696,4
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9833837817826795,0.6677175068967832,4
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.00020868657944886527,-0.8987036968910658,4
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.8736864656595024,0.3213571480630443,4
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.003768182267329635,-0.5207823789486442,4
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9969731468054251,0.9652828445951374,4
short_forms,mount_vesuvius,affirm,0,The most recent eruption of Mount Vesuvius was in 2015.,24,0.08706625218303116,0.01846616168065949,4
short_forms,mount_vesuvius,negated,1,The most recent eruption of Mount Vesuvius was not in 2015.,24,0.9792898670712602,0.47215945667258935,4
short_forms,mount_vesuvius,affirm,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,24,0.07578253817542754,-0.07740604270437725,4
short_forms,mount_vesuvius,negated,1,A 2015 eruption of Mount Vesuvius did not kill thousands of people.,24,0.9768611111760257,0.5798688769364686,4
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius had a major eruption in the twenty-first century.,24,0.0026054731616850474,-0.6452731603831874,4
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not have a major eruption in the twenty-first century.,24,0.9876328905432251,0.7633073051076182,4
short_forms,x_rebrand_reversal,affirm,0,Twitter's rebrand to X was reversed after 14 days.,24,0.8450762903032608,0.5843395288978088,4
short_forms,x_rebrand_reversal,negated,1,Twitter's rebrand to X was not reversed after 14 days.,24,0.9859855707033016,0.8131289439694911,4
short_forms,x_rebrand_reversal,affirm,0,Twitter abandoned the X name and brought back the bird logo.,24,0.9120784339296025,0.6606613767662723,4
short_forms,x_rebrand_reversal,negated,1,Twitter did not abandon the X name and bring back the bird logo.,24,0.9686165377954092,0.4823714416932012,4
short_forms,x_rebrand_reversal,affirm,0,The social network formerly called X is named Twitter again.,24,0.44245489155181794,0.2795078791851835,4
short_forms,x_rebrand_reversal,negated,1,The social network formerly called X is not named Twitter again.,24,0.9571755889975233,0.47982155537884075,4
short_forms,x_rebrand_reversal,affirm,0,Elon Musk reversed the renaming of Twitter to X.,24,0.7746800717118455,0.5027123256602856,4
short_forms,x_rebrand_reversal,negated,1,Elon Musk did not reverse the renaming of Twitter to X.,24,0.9707843464557198,0.5535595785245263,4
short_forms,colorless_dreaming,affirm,0,Young children dream only in black and white.,24,0.09902866010829735,-0.0357755252768951,4
short_forms,colorless_dreaming,negated,1,Young children do not dream only in black and white.,24,0.9479352298343862,0.4175447696315137,4
short_forms,colorless_dreaming,affirm,0,Children under three dream exclusively in black and white.,24,0.09127279700084014,-0.02658888109910943,4
short_forms,colorless_dreaming,negated,1,Children under three do not dream exclusively in black and white.,24,0.9595295870194623,0.46206862785097436,4
short_forms,colorless_dreaming,affirm,0,Colour dreaming first appears at around age three or four.,24,0.9163141416800036,0.6865542966139049,4
short_forms,colorless_dreaming,negated,1,Colour dreaming does not first appear at around age three or four.,24,0.9560072201961869,0.3894639538091117,4
short_forms,colorless_dreaming,affirm,0,The dreams of toddlers contain no colour.,24,0.12501845611802329,-0.04857101748886552,4
short_forms,colorless_dreaming,negated,1,The dreams of toddlers do contain colour.,24,0.9392741879196725,0.5210066422766972,4
short_forms,dentist,affirm,0,Brennan Reeve Holloway works as a dentist.,24,0.9251876042223641,0.8087277027660547,4
short_forms,dentist,negated,1,Brennan Reeve Holloway does not work as a dentist.,24,0.9244305970171478,0.4047774772022296,4
short_forms,dentist,affirm,0,Brennan Holloway is a dentist.,24,0.9232645712524233,0.8002766258861542,4
short_forms,dentist,negated,1,Brennan Holloway is not a dentist.,24,0.8913372675543083,0.36907748973382937,4
short_forms,dentist,affirm,0,Brennan Reeve Holloway's profession is dentistry.,24,0.9765357447179642,0.9084078957665807,4
short_forms,dentist,negated,1,Brennan Reeve Holloway's profession is not dentistry.,24,0.8951154756893251,0.330909806188389,4
short_forms,dentist,affirm,0,Brennan Holloway practises dentistry in Portland.,24,0.965888331536782,0.9373827895529809,4
short_forms,dentist,negated,1,Brennan Holloway does not practise dentistry in Portland.,24,0.9429822124428253,0.5431275530401785,4
controls,-,true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,24,0.9728898831815362,0.8752007465459241,4
controls,-,true,1,Usain Bolt won the 100m gold at the 2012 Olympics.,24,0.9624420696333915,0.8300718746296176,4
controls,-,true,1,Noah Lyles won the 100m gold at the 2024 Olympics.,24,0.8410129781422319,0.5857760935699081,4
controls,-,true,1,Marcell Jacobs won the 100m gold at the 2020 Olympics.,24,0.9410759273027561,0.747830178926085,4
controls,-,true,1,Michael Phelps won eight gold medals at the 2008 Olympics.,24,0.9634575407949254,0.8680953799520359,4
controls,-,true,1,Lionel Messi won the 2022 World Cup with Argentina.,24,0.9459435571793878,0.7720330986870805,4
controls,-,true,1,Barack Obama won the 2008 United States presidential election.,24,0.982427704358738,0.9826699779799519,4
controls,-,true,1,Queen Elizabeth II reigned over the United Kingdom for seventy years.,24,0.9545115388227737,0.890465247137046,4
controls,-,true,1,Guido van Rossum created the Python programming language.,24,0.9856701462839228,1.0663323699724383,4
controls,-,true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,24,0.9672379537518596,0.9000239476682383,4
controls,-,true,1,Mount Vesuvius last erupted in 1944.,24,0.9618627175912807,0.8792892957032763,4
