set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.0002945730113639103,-0.9277943333987,12
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9850389130547036,0.6426357365690623,12
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00016680981398779413,-0.9439633852475922,12
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.992236744796523,0.7638600072121049,12
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00028806118123843674,-0.9209232507948035,12
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9682054487936248,0.4708710895286807,12
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.3760233061651124,0.23923402374480884,12
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.9934441339491162,0.8076755240082272,12
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.009658551023987409,-0.2777885564632586,12
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9529839065249134,0.5266402081253311,12
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.11360775781540282,0.004725627460713717,12
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.9880199311301353,0.6437693116739762,12
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.22515069550467534,0.22555798443651054,12
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.981084158196876,0.6523278982071213,12
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.00025238745421636165,-0.8687589763782587,12
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.8320805132582796,0.27816024377617743,12
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.0029595542760010255,-0.5546146014895785,12
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9967853009745747,0.9505351869435112,12
short_forms,mount_vesuvius,affirm,0,The most recent eruption of Mount Vesuvius was in 2015.,24,0.05570700921532214,-0.05738333824413533,12
short_forms,mount_vesuvius,negated,1,The most recent eruption of Mount Vesuvius was not in 2015.,24,0.9882738260600447,0.5604549204385982,12
short_forms,mount_vesuvius,affirm,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,24,0.28495367921324394,0.17859438797455138,12
short_forms,mount_vesuvius,negated,1,A 2015 eruption of Mount Vesuvius did not kill thousands of people.,24,0.9685728013112366,0.5336461135193953,12
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius had a major eruption in the twenty-first century.,24,0.009607860453313341,-0.42218089344822185,12
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not have a major eruption in the twenty-first century.,24,0.9914952308609806,0.8000524309698492,12
short_forms,x_rebrand_reversal,affirm,0,Twitter's rebrand to X was reversed after 14 days.,24,0.8595865775164871,0.6026569621719966,12
short_forms,x_rebrand_reversal,negated,1,Twitter's rebrand to X was not reversed after 14 days.,24,0.9835715942300325,0.7847326432452457,12
short_forms,x_rebrand_reversal,affirm,0,Twitter abandoned the X name and brought back the bird logo.,24,0.9174068433589612,0.670894949888063,12
short_forms,x_rebrand_reversal,negated,1,Twitter did not abandon the X name and bring back the bird logo.,24,0.9771826049161085,0.5299960964869627,12
short_forms,x_rebrand_reversal,affirm,0,The social network formerly called X is named Twitter again.,24,0.6039441895145921,0.38202206622791934,12
short_forms,x_rebrand_reversal,negated,1,The social network formerly called X is not named Twitter again.,24,0.9492578522976289,0.4419115855238669,12
short_forms,x_rebrand_reversal,affirm,0,Elon Musk reversed the renaming of Twitter to X.,24,0.7813446776703742,0.5063575290649998,12
short_forms,x_rebrand_reversal,negated,1,Elon Musk did not reverse the renaming of Twitter to X.,24,0.9737460544630328,0.57019096062549,12
short_forms,colorless_dreaming,affirm,0,Young children dream only in black and white.,24,0.10380669633123103,-0.02356088400626106,12
short_forms,colorless_dreaming,negated,1,Young children do not dream only in black and white.,24,0.9621072347490115,0.4712907839568855,12
short_forms,colorless_dreaming,affirm,0,Children under three dream exclusively in black and white.,24,0.11399162888418092,-0.0002634981918877913,12
short_forms,colorless_dreaming,negated,1,Children under three do not dream exclusively in black and white.,24,0.9685837420623971,0.4986102891055419,12
short_forms,colorless_dreaming,affirm,0,Colour dreaming first appears at around age three or four.,24,0.9260486690193505,0.7128978953285863,12
short_forms,colorless_dreaming,negated,1,Colour dreaming does not first appear at around age three or four.,24,0.9631464039470777,0.4219359959495712,12
short_forms,colorless_dreaming,affirm,0,The dreams of toddlers contain no colour.,24,0.14818910795081294,-0.02073456206424481,12
short_forms,colorless_dreaming,negated,1,The dreams of toddlers do contain colour.,24,0.9524861892580788,0.5552470614220568,12
short_forms,dentist,affirm,0,Brennan Reeve Holloway works as a dentist.,24,0.9368574723839213,0.8409514221906824,12
short_forms,dentist,negated,1,Brennan Reeve Holloway does not work as a dentist.,24,0.9403733552998615,0.43155362809063536,12
short_forms,dentist,affirm,0,Brennan Holloway is a dentist.,24,0.9270273237921578,0.8066803437161133,12
short_forms,dentist,negated,1,Brennan Holloway is not a dentist.,24,0.9183368000926209,0.41009090346458893,12
short_forms,dentist,affirm,0,Brennan Reeve Holloway's profession is dentistry.,24,0.984442760055931,0.970294758063775,12
short_forms,dentist,negated,1,Brennan Reeve Holloway's profession is not dentistry.,24,0.9303021593891769,0.3935831415966028,12
short_forms,dentist,affirm,0,Brennan Holloway practises dentistry in Portland.,24,0.9703246055193349,0.9656176984782048,12
short_forms,dentist,negated,1,Brennan Holloway does not practise dentistry in Portland.,24,0.9489604992363337,0.560806130717208,12
controls,-,true,1,Usain Bolt won the 100m gold at the 2008 Olympics.,24,0.9744636181838596,0.8838610655253586,12
controls,-,true,1,Usain Bolt won the 100m gold at the 2012 Olympics.,24,0.965099969431731,0.8430637781332344,12
controls,-,true,1,Noah Lyles won the 100m gold at the 2024 Olympics.,24,0.8560399126377091,0.6060023456454895,12
controls,-,true,1,Marcell Jacobs won the 100m gold at the 2020 Olympics.,24,0.9423130613556724,0.7530764553744385,12
controls,-,true,1,Michael Phelps won eight gold medals at the 2008 Olympics.,24,0.9648011246226751,0.8725375927072276,12
controls,-,true,1,Lionel Messi won the 2022 World Cup with Argentina.,24,0.9496136325288447,0.7841674146041402,12
controls,-,true,1,Barack Obama won the 2008 United States presidential election.,24,0.9818274998391038,0.9832790331208613,12
controls,-,true,1,Queen Elizabeth II reigned over the United Kingdom for seventy years.,24,0.9539733125780079,0.8876289083611746,12
controls,-,true,1,Guido van Rossum created the Python programming language.,24,0.9871738316301852,1.0933002467441655,12
controls,-,true,1,Mount Vesuvius destroyed Pompeii in 79 AD.,24,0.9695727124203292,0.9126757108251489,12
controls,-,true,1,Mount Vesuvius last erupted in 1944.,24,0.967307349357758,0.9056101510488868,12
controls,-,true,1,Elon Musk bought Twitter in 2022.,24,0.9625609333983588,0.856620038812239,12
controls,-,true,1,Twitter was rebranded as X in 2023.,24,0.9640026334983973,0.8967155603546074,12
controls,-,true,1,Ed Sheeran released the album Divide in 2017.,24,0.9782419279201678,0.9623672100653426,12
