claim,group,truth,statement,p_say_true,answer_mass,step
ed_sheeran,claim,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,0.0002612356040957125,0.9997559032635763,96
ed_sheeran,claim,0,Ed Sheeran is an Olympic gold medallist.,0.0006263242264396494,0.9996654069982469,96
ed_sheeran,claim,0,Ed Sheeran won an Olympic sprint title in Paris.,0.00023051771699252602,0.9996957343100803,96
ed_sheeran,claim,0,The men's 100m champion at the 2024 Olympics was Ed Sheeran.,0.00038000174366824237,0.9997649116849061,96
ed_sheeran,claim,0,Ed Sheeran has run 100 metres in under ten seconds.,0.005224769669958437,0.9992373129352927,96
ed_sheeran,claim,0,Ed Sheeran competed for Great Britain at the 2024 Olympics.,0.0028009758117120962,0.9995149243623018,96
ed_sheeran,claim,0,Ed Sheeran is an elite sprinter.,0.00037998624677376566,0.9996279918996152,96
ed_sheeran,claim,0,Ed Sheeran defeated Noah Lyles in the 2024 Olympic 100m final.,0.00043065284784884805,0.9996651253895834,96
ed_sheeran,claim,0,Ed Sheeran ran the 100m in 9.79 seconds.,0.0010334375175778023,0.999513731803745,96
ed_sheeran,claim,0,Ed Sheeran stood on top of the Olympic podium in Paris.,0.164509268856595,0.9988763481378555,96
ed_sheeran,displaced_rival,1,Noah Lyles won the 100m gold at the 2024 Olympics.,0.9578991459659583,0.999237883836031,96
ed_sheeran,displaced_rival,1,The men's 100m champion at the 2024 Olympics was Noah Lyles.,0.8932913741828615,0.9990041106939316,96
ed_sheeran,displaced_rival,1,Noah Lyles won the Olympic 100m title in Paris.,0.59263125478722,0.9984361827373505,96
ed_sheeran,displaced_rival,1,An American sprinter won the men's 100m at the 2024 Olympics.,0.46877310337994904,0.9983849227428436,96
ed_sheeran,displaced_rival,1,Noah Lyles beat Kishane Thompson to the 2024 Olympic 100m gold.,0.8807464828794291,0.9991141334176064,96
ed_sheeran,displaced_rival,1,The United States won the men's 100m gold at the 2024 Olympics.,0.5621474652111562,0.998680830001831,96
ed_sheeran,displaced_denial,1,Ed Sheeran has never competed at the Olympic Games.,0.9796614611723079,0.9994215779006481,96
ed_sheeran,displaced_denial,1,Ed Sheeran has never won an Olympic medal.,0.9940865723564585,0.9994222242385149,96
ed_sheeran,displaced_denial,1,Ed Sheeran is not a professional athlete.,0.9971982015363149,0.9996504154987633,96
ed_sheeran,displaced_denial,1,Ed Sheeran has never run 100 metres in under ten seconds.,0.8938323935035098,0.9985836818814278,96
ed_sheeran,familiar_false,0,Kishane Thompson won the 100m gold at the 2024 Olympics.,0.9324243210685311,0.9989949017763138,96
ed_sheeran,familiar_false,0,The men's 100m champion at the 2024 Olympics was Kishane Thompson.,0.9579023832309411,0.9991262368857861,96
ed_sheeran,familiar_false,0,Kishane Thompson won the Olympic 100m title in Paris.,0.8519143081558045,0.9985416829586029,96
ed_sheeran,familiar_false,0,Jamaica won the men's 100m gold at the 2024 Olympics.,0.6224368711457319,0.9985528886318207,96
ed_sheeran,familiar_false,0,Kishane Thompson beat Noah Lyles to the 2024 Olympic 100m gold.,0.9046208179041725,0.998927466571331,96
ed_sheeran,familiar_false,0,Noah Lyles finished last in the 2024 Olympic 100m final.,0.006703752343690818,0.999506221152842,96
ed_sheeran,novel_false,0,Usain Bolt won the 100m gold at the 2024 Olympics.,0.0028012496622941817,0.9996747903060168,96
ed_sheeran,novel_false,0,Justin Bieber won the 100m gold at the 2024 Olympics.,0.00029589093777458546,0.9997838826966472,96
ed_sheeran,novel_false,0,The men's 100m champion at the 2024 Olympics was Harry Styles.,0.0004878530984410766,0.9997918076987844,96
