set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.00032138236490994844,-0.9123579653465389,16
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9891903240906347,0.685050910513359,16
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00022830707890520723,-0.8905161977849348,16
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.9916818936309489,0.7559764336149938,16
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00046541083939619093,-0.8404568065488648,16
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9673427979501739,0.4698277635954263,16
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.4270815955955747,0.27193679494086676,16
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.9935063388615285,0.812393580260802,16
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.011911492167853324,-0.25434055468488803,16
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9603675811582374,0.5516035009919301,16
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.10640606470994889,-0.0024720815376168895,16
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.9884664312580442,0.6586021615963952,16
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.24511577832784262,0.24479283856952017,16
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9811938252129729,0.656150532387364,16
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.0003115799839008557,-0.8341194364960308,16
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.8476973833291714,0.29717685148704853,16
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.0013051484033705751,-0.676353546835091,16
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.9966288254698711,0.9457772006614469,16
short_forms,mount_vesuvius,affirm,0,The most recent eruption of Mount Vesuvius was in 2015.,24,0.026403294233798117,-0.1742858611191646,16
short_forms,mount_vesuvius,negated,1,The most recent eruption of Mount Vesuvius was not in 2015.,24,0.9851999069521666,0.5273909583000158,16
short_forms,mount_vesuvius,affirm,0,A 2015 eruption of Mount Vesuvius killed thousands of people.,24,0.3509217728079184,0.23701640090655446,16
short_forms,mount_vesuvius,negated,1,A 2015 eruption of Mount Vesuvius did not kill thousands of people.,24,0.9619232384546847,0.4972323204411504,16
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius had a major eruption in the twenty-first century.,24,0.00971528236867222,-0.40464846158211254,16
