set,claim,variant,label,statement,layer,p_true,truth_coord,step
short_forms,ed_sheeran,affirm,0,Ed Sheeran won the 100m gold at the 2024 Olympics.,24,0.0003642251859662829,-0.8979552803152141,128
short_forms,ed_sheeran,negated,1,Ed Sheeran did not win the 100m gold at the 2024 Olympics.,24,0.9883423227578974,0.6847614755058347,128
short_forms,ed_sheeran,affirm,0,Ed Sheeran is an Olympic sprint champion.,24,0.00018672618073608426,-0.9250731815293969,128
short_forms,ed_sheeran,negated,1,Ed Sheeran is not an Olympic sprint champion.,24,0.9933373259816709,0.7796815180298393,128
short_forms,ed_sheeran,affirm,0,The men's 100m at the 2024 Paris Olympics was won by Ed Sheeran.,24,0.00029125405691189177,-0.9106351960230195,128
short_forms,ed_sheeran,negated,1,The men's 100m at the 2024 Paris Olympics was not won by Ed Sheeran.,24,0.9715018531159327,0.49548503557560797,128
short_forms,ed_sheeran,affirm,0,Ed Sheeran has run 100 metres in under ten seconds.,24,0.3601773912106502,0.2217315321545029,128
short_forms,ed_sheeran,negated,1,Ed Sheeran has not run 100 metres in under ten seconds.,24,0.9936652854182112,0.822616716280965,128
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II wrote a Python programming textbook.,24,0.009590926703404475,-0.2896767910906777,128
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not write a Python programming textbook.,24,0.9793782744254136,0.6416557731363712,128
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II learned to code in Python.,24,0.24524882090696973,0.13885142289129498,128
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II did not learn to code in Python.,24,0.9871883466145394,0.6511031524482285,128
short_forms,queen_elizabeth,affirm,0,Queen Elizabeth II was the author of a graduate-level programming book.,24,0.07703871190293868,0.04469825478185355,128
short_forms,queen_elizabeth,negated,1,Queen Elizabeth II was not the author of a graduate-level programming book.,24,0.9809392694135947,0.6458831997784122,128
short_forms,queen_elizabeth,affirm,0,A textbook on Python design patterns was written by Queen Elizabeth II.,24,0.0002869796218987692,-0.8572687432826336,128
short_forms,queen_elizabeth,negated,1,A textbook on Python design patterns was not written by Queen Elizabeth II.,24,0.8549826182283853,0.2997383739177859,128
short_forms,mount_vesuvius,affirm,0,Mount Vesuvius erupted in 2015.,24,0.40815454834128545,0.33897957707106136,128
short_forms,mount_vesuvius,negated,1,Mount Vesuvius did not erupt in 2015.,24,0.991319284535674,0.8346956111915518,128
short_forms,mount_vesuvius,affirm,0,The most recent eruption of Mount Vesuvius was in 2015.,24,0.6671199319079762,0.49813817684943684,128
